Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,BsmtBaths,Baths,HasPorch,TotalPorchArea,Property_age
1416,190,RL,68.0,10880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,124.0,1164.0,GasW,TA,N,SBrkr,1164,0,0,1164,3,1,TA,5,Typ,0,None,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,None,None,None,8,2008,ConLD,125000,1.0,1,1,48,58
35,120,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,836.0,836.0,GasA,Ex,Y,SBrkr,836,0,0,836,2,1,TA,4,Typ,0,None,Attchd,1975.0,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,6,2010,WD ,120000,0.0,1,1,30,35
2904,20,A (agr),125.0,31250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,TA,Fa,CBlock,None,None,None,0.0,0.0,GasA,TA,Y,FuseA,1600,0,0,1600,3,1,TA,6,Mod,0,None,Attchd,1951.0,Unf,1.0,270.0,Fa,TA,N,0,None,None,None,5,2006,WD ,81500,0.0,2,1,135,55
2174,90,RL,81.0,11841,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,0.0,816.0,GasA,TA,Y,SBrkr,816,0,0,816,3,1,TA,5,Typ,0,None,None,1990.0,None,0.0,0.0,None,None,Y,0,None,None,None,5,2007,WD ,118500,1.0,1,1,32,17
522,20,FV,85.0,9187,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,645.0,1766.0,GasA,Ex,Y,SBrkr,1766,0,0,1766,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3.0,478.0,TA,TA,Y,0,None,None,None,10,2009,New,370878,1.0,3,1,325,0
2211,90,RH,82.0,6270,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,717.0,1001.0,GasA,TA,N,FuseA,1001,1001,0,2002,4,2,TA,8,Typ,0,None,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0,None,None,None,8,2007,WD ,145000,0.0,2,0,0,58
1539,50,RL,0.0,15660,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,457.0,798.0,GasA,Ex,Y,SBrkr,1137,817,0,1954,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2.0,431.0,TA,TA,Y,0,None,None,None,5,2008,WD ,311500,1.0,2,1,269,69
2420,120,RL,43.0,3087,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,767.0,1220.0,GasA,Ex,Y,SBrkr,1364,0,0,1364,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,0,None,None,None,11,2006,New,210250,1.0,2,1,116,0
2779,60,RL,95.0,13450,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,216.0,916.0,GasA,Ex,Y,SBrkr,920,941,0,1861,3,1,Gd,8,Typ,0,None,BuiltIn,2002.0,RFn,2.0,492.0,TA,TA,Y,0,None,None,None,6,2006,WD ,200000,1.0,3,1,237,4
953,90,RL,75.0,10125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,None,None,None,0.0,0.0,GasA,TA,Y,SBrkr,1302,432,0,1734,4,2,Gd,8,Typ,0,None,Attchd,1977.0,Unf,2.0,539.0,TA,TA,Y,0,None,None,None,8,2009,COD,126000,0.0,2,0,0,32
658,70,RL,80.0,8146,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,405.0,405.0,GasA,Gd,Y,SBrkr,717,322,0,1039,2,1,TA,6,Typ,0,None,Detchd,1940.0,Unf,1.0,281.0,TA,TA,N,0,None,None,None,5,2009,WD ,114000,0.0,1,1,279,109
714,70,RM,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,677.0,677.0,GasA,TA,Y,SBrkr,833,677,0,1510,3,1,Gd,7,Typ,0,None,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,0,None,None,None,6,2009,WD ,87500,0.0,2,1,160,99
1637,60,RL,98.0,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,163.0,1149.0,GasA,Ex,Y,SBrkr,1164,1377,0,2541,4,1,Ex,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,729.0,TA,TA,Y,0,None,None,None,7,2007,WD ,349265,1.0,4,1,152,2
538,20,RL,76.0,10141,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,222.0,1512.0,GasA,Ex,Y,SBrkr,1512,0,0,1512,3,1,Gd,6,Typ,0,None,Attchd,2004.0,RFn,3.0,845.0,TA,TA,Y,0,None,None,None,1,2009,WD ,203000,0.0,2,1,246,5
546,20,RL,65.0,8529,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,1434.0,1454.0,GasA,Ex,Y,SBrkr,1434,0,0,1434,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,527.0,TA,TA,Y,0,None,None,None,4,2009,WD ,189000,0.0,2,1,329,8
533,60,FV,65.0,8127,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,402.0,812.0,GasA,Ex,Y,SBrkr,812,841,0,1653,3,1,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2.0,628.0,TA,TA,Y,0,None,None,None,3,2009,WD ,209000,1.0,3,1,45,6
718,70,RM,70.0,8400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,917.0,917.0,GasA,Gd,Y,FuseA,1090,917,0,2007,3,1,Ex,8,Typ,0,None,Detchd,1930.0,Unf,1.0,357.0,TA,TA,Y,0,None,None,None,6,2009,WD ,160000,0.0,2,1,235,109
1830,20,RL,44.0,10751,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,250.0,1037.0,GasA,TA,Y,SBrkr,1037,0,0,1037,2,1,TA,5,Typ,0,None,Attchd,1974.0,RFn,2.0,431.0,TA,TA,Y,0,None,None,None,8,2007,WD ,129000,1.0,1,1,183,33
2929,20,RL,77.0,10010,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,195.0,1389.0,GasA,Gd,Y,SBrkr,1389,0,0,1389,2,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,418.0,TA,TA,Y,0,None,None,None,4,2006,WD ,170000,1.0,1,1,278,32
2207,30,RL,40.0,4280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,75.0,440.0,GasA,TA,N,SBrkr,694,0,0,694,2,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1.0,352.0,Gd,TA,P,0,None,MnPrv,None,3,2007,WD ,90350,0.0,1,1,34,94
1417,50,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,572.0,572.0,Grav,Fa,N,FuseF,572,524,0,1096,2,1,TA,5,Typ,0,None,None,1924.0,None,0.0,0.0,None,None,N,0,None,None,None,4,2008,WD ,79000,0.0,1,1,136,84
2787,20,RL,70.0,9800,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,894,3,1,TA,5,Typ,0,None,Attchd,1975.0,Unf,2.0,552.0,TA,TA,Y,0,None,GdWo,None,7,2006,WD ,149900,1.0,1,1,256,34
1037,20,RL,63.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,132.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,3,1,TA,5,Typ,0,None,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,5,2008,WD ,123000,1.0,1,0,0,37
2659,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,1095.0,1095.0,GasW,Fa,N,SBrkr,1095,679,0,1774,4,2,TA,8,Min2,0,None,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,None,None,None,5,2006,WD ,87000,1.0,2,1,90,106
1567,80,RL,76.0,9880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,574.0,1096.0,GasA,TA,Y,SBrkr,1118,0,0,1118,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,576,Gd,GdPrv,None,7,2008,WD ,171000,1.0,1,1,203,31
1225,50,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,752.0,1032.0,GasA,TA,Y,FuseA,1032,220,0,1252,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1.0,288.0,TA,TA,Y,0,None,None,None,4,2008,WD ,119000,0.0,1,1,96,58
685,20,RL,70.0,7931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,0.0,1148.0,GasA,TA,Y,SBrkr,1148,0,0,1148,3,1,TA,6,Typ,0,None,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0,None,GdPrv,None,7,2009,WD ,132500,1.0,1,0,0,50
1358,70,RM,0.0,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,588.0,588.0,GasA,Fa,Y,SBrkr,833,833,0,1666,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,0,None,MnPrv,None,6,2008,WD ,161000,0.0,1,1,255,83
1461,60,RL,0.0,9720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,163.0,1357.0,GasA,Ex,Y,SBrkr,1366,581,0,1947,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,0,None,None,None,1,2008,WD ,274000,1.0,3,1,284,7
221,20,RL,70.0,8521,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,70.0,912.0,GasA,TA,Y,SBrkr,912,0,0,912,3,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0,None,MnPrv,None,5,2010,WD ,125000,0.0,1,0,0,43
2187,90,RL,52.0,8741,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,1195.0,1195.0,GasA,TA,N,SBrkr,1195,0,0,1195,4,2,TA,8,Typ,0,None,None,1946.0,None,0.0,0.0,None,None,N,0,None,GdWo,None,7,2007,WD ,98500,0.0,2,1,118,61
2504,20,RL,89.0,12461,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,168.0,1624.0,GasA,Ex,Y,SBrkr,1624,0,0,1624,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3.0,757.0,TA,TA,Y,0,None,GdPrv,None,7,2006,WD ,262000,1.0,2,1,306,12
855,20,RL,76.0,6950,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,132.0,914.0,GasA,TA,Y,SBrkr,914,0,0,914,2,1,TA,5,Typ,0,None,Attchd,1979.0,Unf,2.0,444.0,TA,TA,Y,0,None,None,None,10,2009,WD ,134900,1.0,1,0,0,30
2258,20,RL,115.0,16905,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,0,1328,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,None,None,None,7,2007,WD ,170000,1.0,2,1,104,48
2205,70,RL,53.0,7155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,686.0,686.0,GasA,TA,Y,SBrkr,686,775,0,1461,3,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,0,None,MnPrv,None,7,2007,WD ,135000,0.0,1,1,116,81
1158,60,RL,0.0,9205,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,226.0,930.0,GasA,Ex,Y,SBrkr,1364,1319,0,2683,4,1,Gd,9,Typ,2,Gd,Attchd,1990.0,RFn,2.0,473.0,TA,TA,Y,0,None,None,None,6,2008,WD ,290000,1.0,3,1,684,18
1741,20,RL,64.0,7697,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,3,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,None,None,None,8,2007,New,173500,0.0,2,0,0,0
2735,20,RL,78.0,7800,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,293.0,896.0,GasA,Ex,Y,SBrkr,1112,896,0,2008,3,1,Ex,8,Typ,0,None,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,0,None,None,None,8,2006,WD ,225000,1.0,3,1,103,58
1888,20,RL,0.0,14357,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,386.0,864.0,GasA,TA,Y,SBrkr,1187,0,0,1187,2,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,0,None,None,None,8,2007,CWD,140500,1.0,1,1,128,46
2121,20,RL,65.0,8775,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,495.0,990.0,GasA,Gd,Y,SBrkr,990,0,0,990,3,1,TA,5,Typ,0,None,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,None,None,None,4,2007,WD ,126000,0.0,1,1,64,13
1176,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,348.0,960.0,GasA,Ex,Y,SBrkr,962,624,0,1586,3,1,Gd,7,Typ,0,None,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,0,None,None,None,12,2008,WD ,170000,1.0,3,1,169,9
2773,20,RL,43.0,13568,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,274.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,3,1,TA,5,Typ,0,None,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,7,2006,WD ,156000,1.0,1,1,224,11
2619,20,RL,47.0,16321,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,207.0,1484.0,GasA,TA,Y,SBrkr,1600,0,0,1600,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,0,None,None,None,12,2006,WD ,207500,1.0,1,1,546,49
1796,60,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,546.0,896.0,GasA,Ex,Y,SBrkr,896,896,0,1792,3,1,Gd,8,Typ,0,None,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,0,None,None,None,11,2007,New,255000,0.0,3,1,280,0
1598,180,RM,21.0,1596,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,25.0,462.0,GasA,TA,Y,SBrkr,526,462,0,988,1,1,TA,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,None,GdWo,None,7,2008,WD ,94900,1.0,1,1,221,35
1965,20,RL,70.0,7315,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,545.0,1170.0,GasA,TA,Y,SBrkr,1170,0,0,1170,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,0,None,None,None,3,2007,WD ,140000,1.0,1,1,225,49
2651,70,RM,42.0,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,738.0,738.0,GasA,Gd,Y,FuseA,714,662,0,1376,2,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,None,None,None,3,2006,WD ,96900,0.0,1,1,329,101
609,20,RL,0.0,11000,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,184.0,1154.0,GasA,Ex,Y,SBrkr,1154,0,0,1154,3,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,None,MnPrv,None,11,2009,WD ,154000,0.0,2,1,58,43
1990,70,RM,0.0,10337,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,725.0,725.0,GasA,Ex,N,SBrkr,909,863,0,1772,3,1,Gd,7,Typ,0,None,Detchd,1992.0,Unf,2.0,816.0,TA,TA,Y,0,None,MnPrv,None,5,2007,WD ,184900,0.0,3,0,0,97
1053,20,RL,114.0,14803,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,442.0,2078.0,GasA,Ex,Y,SBrkr,2084,0,0,2084,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,Y,0,None,None,None,6,2008,New,385000,1.0,2,1,233,1
2877,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,666.0,951.0,GasA,Ex,N,SBrkr,951,0,0,951,2,1,TA,6,Typ,0,None,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,0,None,None,None,4,2006,WD ,106500,0.0,1,1,28,70
497,60,RL,106.0,12720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,282.0,1455.0,GasA,Ex,Y,SBrkr,1466,1221,0,2687,4,1,Gd,10,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,0,None,None,None,9,2009,WD ,327000,1.0,3,1,282,9
514,20,RL,85.0,11128,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,300.0,2458.0,GasA,Ex,Y,SBrkr,2490,0,0,2490,2,1,Ex,9,Typ,2,Gd,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,0,None,GdPrv,None,10,2009,WD ,468000,1.0,2,1,296,4
759,50,RM,60.0,5160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,1204.0,1204.0,GasA,TA,Y,FuseA,1204,462,0,1666,3,1,TA,4,Typ,0,None,Detchd,1927.0,Unf,1.0,384.0,Fa,TA,Y,0,None,None,None,8,2009,WD ,135000,0.0,1,1,148,82
2474,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,1141.0,1141.0,GasA,Ex,Y,SBrkr,1141,0,0,1141,3,1,TA,6,Typ,0,None,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0,None,None,None,3,2006,WD ,142500,0.0,2,0,0,1
