Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,AvgSpeed,Depart,Sunset,Sunrise,Precip_1,Precip_2,week_of_year
2013-08-23,81.5,63.0,72.5,55.0,63.0,0.0,7.5,7.4,1,1842,508,0.0,0.0,34
2013-08-24,86.0,62.0,74.0,57.5,64.5,0.0,9.0,6.0,2,1840,509,0.0,0.0,34
2013-08-25,89.0,66.5,78.0,61.0,67.5,0.0,13.0,9.85,7,1839,510,0.0,0.0,34
2013-08-26,92.0,70.0,81.0,67.0,71.5,0.0,16.0,9.45,11,1837,511,0.0,0.0,35
2013-08-27,96.0,77.0,87.0,69.0,74.5,0.0,22.0,12.35,17,1835,512,0.0,0.0,35
2013-08-28,83.0,71.0,77.0,68.0,71.5,0.0,12.0,9.0,7,1834,513,0.0,0.0,35
2013-08-29,88.0,67.5,78.0,64.5,69.0,0.0,13.0,4.65,8,1832,514,0.0,0.0,35
2013-08-30,96.0,68.0,82.5,67.5,71.5,0.0,17.5,8.05,12,1831,515,0.36,0.47,35
2013-08-31,77.5,70.5,74.5,66.5,68.5,0.0,9.5,7.1,6,1829,516,0.07,0.96,35
2013-09-01,84.5,66.5,75.5,66.5,69.5,0.0,10.5,5.5,7,1827,517,0.14,0.02,35
2013-09-02,78.0,61.0,70.0,60.5,64.0,0.0,5.0,8.95,2,1826,518,0.0,0.0,36
2013-09-03,76.5,57.5,67.0,54.0,59.5,0.0,2.0,5.199999999999999,-1,1824,519,0.0,0.0,36
2013-09-04,84.0,59.0,72.0,56.0,62.5,0.0,7.0,6.9,4,1822,520,0.0,0.0,36
2013-09-05,74.0,62.0,68.5,53.5,60.0,0.0,3.5,9.55,0,1821,521,0.0001,0.0,36
2013-09-06,85.5,59.5,73.0,56.5,63.5,0.0,8.0,6.0,5,1819,522,0.0,0.0,36
2013-09-07,87.5,66.5,77.5,61.5,67.5,0.0,12.5,7.300000000000001,10,1817,523,0.01,0.0,36
2013-09-08,77.5,71.0,74.5,65.5,68.5,0.0,9.5,11.95,8,1815,524,0.0,0.0,36
2013-09-09,94.0,68.5,81.5,69.0,73.5,0.0,16.5,9.65,15,1814,525,0.0,0.0,37
2013-09-10,95.5,77.5,86.5,63.5,71.0,0.0,21.5,12.5,20,1812,526,0.0,0.0,37
2013-09-11,91.5,75.0,83.5,66.0,71.0,0.0,18.5,7.2,18,1810,527,0.0001,0.0001,37
2013-09-12,82.5,62.5,72.5,58.5,64.0,0.0,7.5,9.6,7,1809,528,0.0001,0.06,37
2013-09-13,67.0,53.0,60.5,45.0,52.5,4.5,0.0,12.5,-5,1807,529,0.0,0.0001,37
2013-09-14,72.0,49.0,61.0,42.0,52.0,4.0,0.0,6.1,-4,1805,530,0.0,0.0,37
2013-09-15,62.0,57.0,59.5,51.5,55.0,5.5,0.0,5.25,-5,1803,531,0.65,0.24,37
2013-09-16,64.0,53.0,59.0,47.0,52.5,6.0,0.0,11.8,-6,1760,532,0.0,0.0001,38
2013-09-17,70.5,51.0,61.0,50.0,55.5,4.0,0.0,7.899999999999999,-4,1758,533,0.0,0.0001,38
2013-09-18,81.5,61.0,71.5,59.0,63.0,0.0,6.5,9.05,7,1756,535,0.55,0.51,38
2013-09-19,84.0,69.5,77.0,67.0,69.5,0.0,12.0,10.3,14,1755,536,0.84,0.0001,38
2013-09-20,76.5,58.5,67.5,59.5,63.0,0.0,2.5,11.1,5,1753,537,0.0001,0.02,38
2013-09-21,67.0,51.5,59.5,47.0,53.0,5.5,0.0,9.75,-2,1751,538,0.0,0.0,38
2013-09-22,67.0,49.0,58.0,46.0,51.5,7.0,0.0,7.15,-4,1749,539,0.0,0.0,38
2013-09-23,67.0,48.0,58.0,46.5,52.5,7.0,0.0,6.85,-4,1748,540,0.0,0.0,39
2013-09-24,80.5,50.5,65.5,48.5,54.0,5.0,0.0,7.85,-1,1746,541,0.0,0.0,39
2013-09-25,70.5,53.5,62.5,51.5,56.0,2.5,0.0,6.15,0,1744,542,0.0,0.0,39
2013-09-26,75.0,52.5,64.0,52.0,58.0,1.0,0.0,4.4,3,1742,543,0.0,0.0,39
2013-09-27,80.5,54.5,68.0,49.5,57.0,0.0,3.0,7.35,7,1741,544,0.0,0.0,39
2013-09-28,84.5,56.5,71.0,55.0,61.5,0.0,6.0,12.0,11,1739,545,0.2,0.02,39
2013-09-29,76.0,52.0,64.0,48.5,54.0,5.0,0.0,7.699999999999999,1,1737,546,0.18,0.22,39
2013-09-30,75.0,48.5,62.0,48.0,55.0,3.0,0.0,5.550000000000001,2,1735,547,0.0,0.0,40
2013-10-01,79.0,62.0,71.0,61.5,64.5,0.0,6.0,11.85,13,1734,548,0.0,0.0,40
2013-10-02,76.5,63.0,70.0,50.0,59.0,0.0,5.0,6.85,11,1732,549,0.0,0.0,40
2013-10-03,78.0,62.0,70.0,65.0,67.0,0.0,5.0,7.800000000000001,12,1730,550,0.12,0.8,40
2013-10-04,75.0,65.5,70.5,64.5,66.0,0.0,5.5,6.1,13,1729,552,0.0001,0.0,40
2013-10-05,80.5,63.0,72.0,66.0,68.0,0.0,7.0,7.25,14,1727,553,0.82,0.68,40
2013-10-06,70.0,46.5,58.5,44.0,49.5,10.0,0.0,10.05,-1,1725,554,0.09,0.06,40
2013-10-07,67.5,45.0,56.5,44.5,50.0,8.5,0.0,9.05,1,1724,555,0.0001,0.0,41
2013-10-08,75.5,46.0,61.0,47.0,53.0,4.0,0.0,5.3,3,1722,556,0.0,0.0,41
2013-10-09,70.5,50.0,60.5,47.0,53.0,4.5,0.0,4.75,5,1720,557,0.0,0.0,41
2013-10-10,74.5,48.5,61.5,49.5,55.0,3.5,0.0,3.85,5,1719,558,0.0,0.0,41
2013-10-11,76.5,53.5,65.5,49.5,56.0,0.5,1.0,7.300000000000001,10,1717,559,0.0,0.0,41
2013-10-12,73.0,49.5,61.5,53.0,57.0,3.5,0.0,8.0,6,1715,600,0.12,0.01,41
2013-10-13,64.5,45.0,55.0,40.5,48.0,10.0,0.0,5.8,1,1714,602,0.0,0.0,41
2013-10-14,62.0,43.5,53.0,43.5,49.0,12.0,0.0,8.4,-1,1712,603,0.0,0.0,42
2013-10-15,64.5,50.0,57.5,50.5,54.0,7.5,0.0,10.15,4,1711,604,0.07,0.09,42
2013-10-16,54.0,47.0,51.0,44.0,47.5,14.0,0.0,10.75,-1,1709,605,0.0001,0.0001,42
2013-10-17,53.5,42.0,48.0,43.5,46.5,17.0,0.0,7.4,-5,1707,606,0.29,0.17,42
2013-10-18,50.0,40.5,45.5,39.5,43.0,19.5,0.0,8.649999999999999,-6,1706,607,0.0,0.0,42
2013-10-19,54.0,42.5,48.5,36.5,42.5,16.5,0.0,9.8,-3,1704,608,0.01,0.01,42
2013-10-20,63.0,38.5,51.0,41.5,46.5,14.0,0.0,7.25,-1,1703,610,0.01,0.02,42
2013-10-21,55.0,34.5,45.0,31.5,39.0,20.0,0.0,11.15,-6,1701,611,0.0001,0.03,43
2013-10-22,41.5,30.0,36.0,31.0,34.5,29.0,0.0,5.75,-14,1660,612,0.0001,0.03,43
2013-10-23,46.0,32.0,39.0,27.0,34.0,26.0,0.0,9.6,-10,1658,613,0.0001,0.0001,43
2013-10-24,44.0,32.5,38.5,25.0,33.5,26.5,0.0,10.4,-11,1657,614,0.0001,0.0,43
2013-10-25,51.0,29.0,40.0,26.0,35.5,25.0,0.0,11.5,-8,1656,616,0.0,0.0,43
2013-10-26,55.0,37.5,46.5,29.0,39.0,18.5,0.0,13.8,-2,1654,617,0.0,0.0,43
2013-10-27,54.5,30.5,43.0,29.0,37.5,22.0,0.0,6.65,-6,1653,618,0.0,0.0,43
2013-10-28,53.5,35.5,44.5,37.5,41.5,20.5,0.0,9.85,-3,1651,619,0.0,0.0,44
2013-10-29,57.0,42.5,50.0,39.5,45.0,15.0,0.0,7.05,3,1650,620,0.0001,0.0001,44
2013-10-30,63.5,45.0,54.5,52.0,53.0,10.5,0.0,6.85,7,1649,622,0.55,1.16,44
2013-10-31,64.5,46.5,55.5,56.0,57.0,9.5,0.0,11.45,9,1647,623,1.04,2.03,44
2014-05-01,49.5,42.5,46.5,40.0,43.0,18.5,0.0,13.7,-7,1849,448,0.09,0.09,18
2014-05-02,66.5,46.5,56.5,41.0,46.0,15.0,0.0,11.7,-4,1850,447,0.0001,0.04,18
2014-05-03,67.5,47.5,58.0,38.0,48.5,7.0,0.0,14.4,3,1851,446,0.0,0.0,18
2014-05-04,59.5,45.5,52.5,30.0,42.0,12.5,0.0,10.55,-3,1852,444,0.0,0.0,18
2014-05-05,57.0,44.0,50.5,35.0,43.0,14.5,0.0,13.45,-6,1853,443,0.05,0.01,19
2014-05-06,63.0,43.0,53.0,36.0,46.0,12.0,0.0,13.7,-3,1855,442,0.0,0.0,19
2014-05-07,79.0,50.0,64.5,44.5,52.5,1.0,0.5,9.1,8,1856,441,0.0001,0.0001,19
2014-05-08,91.0,59.5,75.5,56.5,64.5,0.0,10.5,14.25,14,1857,439,0.1,0.0,19
2014-05-09,74.5,55.5,65.5,54.0,59.5,0.5,1.0,15.65,8,1858,438,1.03,1.43,19
2014-05-10,77.0,49.5,63.5,43.0,53.0,1.5,0.0,6.85,6,1859,437,0.0,0.0,19
2014-05-11,83.0,57.5,70.5,54.0,60.0,0.0,5.5,9.5,10,1900,436,0.12,0.41,19
2014-05-12,85.0,64.5,75.0,65.5,68.5,0.0,10.0,12.25,17,1901,435,2.09,0.03,20
2014-05-13,68.5,53.0,61.0,54.0,57.0,4.0,0.0,11.55,2,1902,434,0.12,0.14,20
2014-05-14,56.5,44.0,50.5,40.0,47.0,14.5,0.0,12.25,-8,1903,433,0.02,0.06,20
2014-05-15,56.0,41.0,49.0,36.5,42.0,16.0,0.0,13.6,-10,1904,432,0.19,0.26,20
2014-05-16,45.5,39.0,42.5,35.5,39.0,22.5,0.0,8.55,-17,1905,431,0.1,0.08,20
2014-05-17,60.5,40.0,50.5,33.5,43.0,14.5,0.0,8.35,-9,1906,430,0.0,0.0,20
2014-05-18,69.5,47.5,58.5,37.5,48.5,6.5,0.0,9.85,-2,1907,429,0.0,0.0,20
2014-05-19,70.0,49.0,59.5,40.0,51.0,5.5,0.0,12.65,-3,1908,428,0.0001,0.0001,21
2014-05-20,86.0,62.5,74.5,59.0,64.0,0.0,9.5,11.5,13,1909,427,0.82,0.64,21
2014-05-21,87.5,65.5,77.0,56.5,64.5,0.0,12.0,7.7,14,1910,426,0.01,0.01,21
2014-05-22,69.5,53.5,62.0,48.5,55.0,3.0,0.0,7.15,1,1911,425,0.0,0.0,21
2014-05-23,68.5,49.5,59.5,44.5,51.5,5.5,0.0,6.25,-2,1912,425,0.0,0.0,21
2014-05-24,74.0,48.5,61.5,43.5,52.5,3.5,0.0,4.9,-1,1913,424,0.0,0.0,21
2014-05-25,84.0,52.0,68.5,47.5,57.0,0.0,3.5,4.75,5,1914,423,0.0,0.0,21
2014-05-26,88.5,64.0,76.5,60.5,66.0,0.0,11.5,7.6,12,1915,422,0.0,0.08,22
2014-05-27,85.0,59.5,72.5,63.0,66.5,0.0,7.5,9.85,10,1916,422,0.21,0.5,22
2014-05-28,72.0,57.0,65.0,51.5,57.0,0.5,0.5,9.2,1,1916,421,0.03,0.68,22
2014-05-29,76.5,55.5,66.0,53.0,58.0,0.0,1.0,9.35,1,1917,421,0.0,0.0,22
2014-05-30,79.0,55.0,67.0,51.0,58.0,0.0,2.0,7.5,2,1918,420,0.0,0.0,22
2014-05-31,88.5,57.0,73.0,51.5,60.5,0.0,8.0,7.7,7,1919,420,0.0,0.0,22
2014-06-01,91.0,66.0,79.0,59.5,67.0,0.0,14.0,12.55,13,1920,419,0.0001,0.0001,22
2014-06-02,84.0,68.5,76.5,63.5,68.5,0.0,11.5,14.8,12,1920,419,0.14,0.2,23
2014-06-03,81.5,68.0,75.0,51.5,61.0,0.0,10.0,10.15,10,1921,418,0.0,0.0,23
2014-06-04,71.0,56.5,64.0,54.5,58.0,1.0,0.0,10.1,-1,1922,418,0.19,0.12,23
2014-06-05,75.5,54.0,65.0,43.0,54.0,0.5,0.5,6.9,-1,1923,417,0.0,0.0,23
2014-06-06,81.5,51.5,66.5,41.0,54.5,0.0,1.5,5.25,-1,1923,417,0.0,0.0,23
2014-06-07,84.5,59.5,72.5,50.5,59.5,0.0,7.5,7.4,5,1924,417,0.08,0.12,23
2014-06-08,71.0,54.5,63.0,46.0,54.0,2.0,0.0,14.9,-3,1925,417,0.23,0.21,23
2014-06-09,78.5,55.5,67.5,50.0,56.5,0.0,2.5,8.25,1,1925,416,0.0,0.0,24
2014-06-10,68.0,57.5,63.0,53.5,57.0,2.0,0.0,9.7,-6,1926,416,1.26,0.45,24
2014-06-11,68.0,59.5,64.0,57.5,60.0,1.5,0.5,6.6,-5,1926,416,0.52,0.03,24
2014-06-12,80.5,60.5,71.0,57.5,63.0,0.0,6.0,9.9,1,1927,416,0.0001,0.01,24
2014-06-13,75.0,56.0,65.5,43.0,53.5,0.0,0.5,8.65,-3,1927,416,0.0,0.0,24
2014-06-14,79.5,54.5,67.5,43.0,55.5,0.0,2.5,8.45,-2,1928,416,0.0,0.0,24
2014-06-15,85.0,62.0,73.5,56.5,64.0,0.0,8.5,15.1,4,1928,416,0.0,0.0001,24
2014-06-16,89.0,68.0,79.0,62.5,68.5,0.0,14.0,8.75,9,1929,416,0.0,0.0,25
2014-06-17,92.0,78.0,85.0,66.0,72.0,0.0,20.0,13.25,15,1929,416,0.0001,0.0,25
2014-06-18,83.5,62.0,73.0,65.0,68.0,0.0,8.0,10.4,2,1929,416,0.65,0.8,25
2014-06-19,80.5,59.5,70.0,63.5,66.0,0.0,5.0,7.899999999999999,-1,1930,416,0.32,0.39,25
2014-06-20,85.5,64.5,75.0,65.0,68.5,0.0,10.0,8.65,4,1930,416,0.01,0.03,25
2014-06-21,84.5,61.5,73.0,63.5,66.0,0.0,8.0,6.9,2,1930,416,1.28,0.73,25
2014-06-22,82.0,64.5,73.5,62.5,65.5,0.0,8.5,5.35,3,1931,417,0.0,0.0,25
2014-06-23,82.5,67.5,75.5,67.0,69.5,0.0,10.5,5.5,4,1931,417,0.05,0.16,26
2014-06-24,86.0,70.0,78.5,67.5,70.5,0.0,13.5,5.2,8,1931,417,0.41,1.15,26
2014-06-25,79.5,60.5,70.5,60.5,63.0,0.0,5.5,6.75,-1,1931,417,0.0001,0.02,26
2014-06-26,77.5,59.5,69.0,58.5,62.0,0.0,4.0,6.949999999999999,-2,1931,418,0.0,0.0,26
2014-06-27,89.5,60.5,75.5,63.5,68.5,0.0,10.5,9.4,3,1931,418,0.0001,0.0,26
2014-06-28,87.5,73.0,80.5,68.5,71.5,0.0,15.5,11.9,8,1931,419,0.0,0.16,26
2014-06-29,86.5,70.0,78.5,68.5,72.0,0.0,13.5,13.05,6,1931,419,0.07,0.04,26
2014-06-30,87.5,67.5,77.5,69.0,71.5,0.0,12.5,12.65,5,1931,419,2.6,2.06,27
2014-07-01,82.0,67.5,75.0,62.0,66.5,0.0,10.0,13.5,2,1931,420,0.0001,0.04,27
2014-07-02,72.0,57.0,64.5,54.5,58.5,1.0,0.5,9.65,-9,1931,420,0.12,0.12,27
2014-07-03,75.5,56.5,66.0,49.5,57.0,0.0,1.0,6.9,-6,1931,421,0.07,0.05,27
2014-07-04,79.0,59.0,69.5,49.0,58.0,0.0,4.5,7.15,-3,1930,422,0.0,0.0,27
2014-07-05,78.0,61.5,70.0,54.5,61.0,0.0,5.0,8.95,-3,1930,422,0.0001,0.01,27
2014-07-06,88.0,64.5,76.5,64.5,69.0,0.0,11.5,12.6,3,1930,423,0.0,0.0,27
2014-07-07,88.5,71.5,80.5,64.5,70.0,0.0,15.5,9.45,8,1930,423,0.63,0.48,28
2014-07-08,82.5,68.0,75.5,60.5,66.5,0.0,10.5,12.5,1,1929,424,0.54,0.48,28
2014-07-09,80.5,63.0,72.0,56.0,62.5,0.0,7.0,7.25,-2,1929,425,0.0,0.0,28
2014-07-10,78.5,61.5,70.5,54.5,61.0,0.0,5.5,4.9,-3,1929,425,0.0,0.0,28
2014-07-11,82.0,61.5,72.0,54.0,62.0,0.0,7.0,5.95,-2,1928,426,0.01,0.0001,28
2014-07-12,80.5,70.0,75.5,67.5,70.5,0.0,10.5,10.55,2,1928,427,0.47,3.31,28
2014-07-13,85.5,69.5,78.0,63.0,68.0,0.0,13.0,9.85,4,1927,428,0.01,0.04,28
2014-07-14,80.5,62.5,72.0,55.5,62.0,0.0,7.0,7.75,-2,1927,428,0.2,0.37,29
2014-07-15,70.5,56.0,63.5,51.5,57.0,1.5,0.0,10.45,-11,1926,429,0.05,0.05,29
2014-07-16,72.5,55.5,64.5,48.5,56.0,0.5,0.0,7.25,-10,1925,430,0.0,0.0,29
2014-07-17,78.0,56.0,67.0,51.5,58.5,0.0,2.0,5.3,-8,1925,431,0.0,0.0,29
2014-07-18,80.0,61.5,71.0,54.0,61.0,0.0,6.0,6.550000000000001,-5,1924,432,0.0,0.0,29
2014-07-19,80.0,59.5,70.0,54.0,61.5,0.0,5.0,4.449999999999999,-5,1923,433,0.0,0.0,29
2014-07-20,83.0,63.0,73.0,57.5,64.0,0.0,8.0,4.45,-3,1923,433,0.0,0.0,29
2014-07-21,86.5,65.5,76.5,62.0,67.5,0.0,11.5,7.6,1,1922,434,0.0,0.0,30
2014-07-22,90.5,70.5,81.0,68.5,72.5,0.0,16.0,12.4,6,1921,435,0.01,0.19,30
2014-07-23,75.5,61.5,68.5,53.5,59.5,0.0,3.5,16.4,-7,1920,436,0.0,0.0,30
2014-07-24,75.0,58.5,67.0,49.5,57.5,0.0,2.0,8.5,-8,1919,437,0.0,0.0,30
2014-07-25,76.0,57.5,67.0,55.5,61.0,0.0,2.0,9.15,-9,1918,438,0.0001,0.0001,30
2014-07-26,84.5,69.0,77.0,65.0,68.5,0.0,12.0,6.8,2,1918,439,0.0,0.0,30
2014-07-27,88.0,65.5,77.0,60.5,67.0,0.0,12.0,14.6,2,1917,440,0.02,0.04,30
2014-07-28,73.0,60.5,67.0,49.0,57.0,0.0,2.0,11.65,-8,1916,441,0.0,0.0,31
2014-07-29,81.0,59.0,70.5,54.0,61.0,0.0,5.5,8.8,-4,1915,442,0.01,0.0,31
2014-07-30,79.5,60.0,70.0,56.0,61.0,0.0,5.0,6.2,-5,1914,443,0.0,0.0,31
2014-07-31,84.5,61.0,73.0,57.0,63.5,0.0,8.0,8.45,-2,1913,444,0.0,0.0,31
2014-08-01,84.0,64.5,74.5,58.0,64.0,0.0,9.5,7.1,1,1911,445,0.15,0.21,31
2014-08-02,85.0,61.0,73.5,54.5,62.0,0.0,8.5,4.4,0,1910,446,0.0,0.0,31
2014-08-03,87.0,64.0,76.0,60.0,66.0,0.0,11.0,6.7,2,1909,447,0.0,0.0,31
2014-08-04,87.5,67.5,77.5,62.0,67.0,0.0,12.5,8.2,4,1908,448,2.76,1.82,32
2014-08-05,80.0,66.0,73.0,64.0,67.0,0.0,8.0,5.75,-1,1907,449,0.0001,0.07,32
2014-08-06,80.5,63.5,72.0,55.5,62.5,0.0,7.0,6.3,-2,1906,450,0.0,0.0,32
2014-08-07,81.0,65.0,73.0,58.5,64.5,0.0,8.0,9.15,-2,1904,451,0.0,0.0,32
2014-08-08,82.0,68.0,75.0,58.5,65.0,0.0,10.0,10.9,1,1903,452,0.0,0.0,32
2014-08-09,80.0,67.0,73.5,58.0,64.0,0.0,8.5,9.8,0,1902,453,0.0,0.0,32
2014-08-10,81.5,70.0,76.0,60.5,66.0,0.0,11.0,8.5,2,1900,454,0.0,0.0,32
2014-08-11,83.0,67.5,75.5,65.0,68.0,0.0,10.5,7.449999999999999,2,1859,455,0.85,1.16,33
2014-08-12,70.0,62.0,66.5,57.0,60.5,0.0,1.5,11.6,-7,1858,456,0.07,0.16,33
2014-08-13,82.5,58.0,70.5,57.0,62.0,0.0,5.5,8.65,-3,1856,457,0.0,0.0,33
2014-08-14,72.5,59.0,66.0,49.0,57.0,0.0,1.0,8.3,-7,1855,458,0.0,0.0,33
2014-08-15,78.5,53.5,66.0,50.5,58.5,0.0,1.0,6.1,-7,1854,459,0.0,0.0,33
2014-08-16,81.5,63.0,72.5,62.5,66.0,0.0,7.5,8.3,0,1852,500,0.0,0.0,33
2014-08-17,71.5,65.0,68.5,62.5,64.5,0.0,3.5,8.55,-4,1851,501,0.0001,0.0,33
2014-08-18,84.0,66.0,75.0,64.0,67.5,0.0,10.0,5.300000000000001,2,1849,502,0.0,0.0,34
2014-08-19,86.0,71.0,79.0,66.5,70.0,0.0,14.0,11.1,7,1848,503,0.09,0.13,34
2014-08-20,86.5,67.0,77.0,65.0,69.5,0.0,12.0,8.0,5,1846,504,0.0,0.0,34
2014-08-21,81.0,70.5,76.0,70.0,71.5,0.0,11.0,5.65,4,1845,505,0.98,1.29,34
2014-08-22,86.5,73.0,80.0,71.5,74.0,0.0,15.0,6.199999999999999,8,1843,506,1.58,3.17,34
2014-08-23,86.5,69.5,78.0,70.5,72.5,0.0,13.0,4.45,6,1842,508,0.34,0.5,34
2014-08-24,88.5,71.5,80.0,71.0,73.5,0.0,15.0,7.35,8,1840,509,0.0,0.0,34
2014-08-25,90.0,72.0,81.5,70.0,72.5,0.0,16.5,6.9,10,1839,510,0.01,0.78,35
2014-08-26,85.5,60.0,72.5,66.5,70.0,0.0,13.0,5.949999999999999,8,1837,511,0.12,0.0001,35
2014-08-27,81.5,68.5,75.5,61.5,66.0,0.0,10.5,7.0,5,1835,512,0.0,0.0,35
2014-08-28,77.0,68.0,72.5,59.0,64.5,0.0,7.5,8.55,2,1834,513,0.0001,0.02,35
2014-08-29,87.0,72.0,80.0,68.0,71.0,0.0,15.0,10.8,9,1832,514,0.08,0.0,35
2014-08-30,84.5,72.0,78.5,67.0,70.5,0.0,13.5,12.05,7,1831,515,0.27,0.0001,35
2014-08-31,86.0,69.5,78.0,67.0,70.5,0.0,13.0,7.15,8,1829,516,0.0,0.0,35
2014-09-01,84.0,72.0,78.5,67.0,70.5,0.0,13.5,12.35,9,1827,517,0.36,0.0001,36
2014-09-02,83.5,68.0,76.0,61.0,66.0,0.0,11.0,6.300000000000001,7,1826,518,0.01,0.0,36
2014-09-03,84.0,64.0,74.0,61.0,66.5,0.0,9.0,6.800000000000001,4,1824,519,0.0,0.0,36
2014-09-04,86.0,72.0,79.0,67.5,71.0,0.0,14.0,12.65,10,1822,520,0.26,0.22,36
2014-09-05,88.5,65.5,77.0,67.0,70.5,0.0,12.0,11.55,9,1821,521,0.5,0.43,36
2014-09-06,75.5,61.0,68.5,52.5,59.0,0.0,3.5,8.25,1,1819,522,0.0,0.0,36
2014-09-07,79.5,56.0,68.0,51.0,58.5,0.0,3.0,4.449999999999999,0,1817,523,0.0,0.0,36
2014-09-08,78.0,57.5,68.0,53.0,60.0,0.0,3.0,6.050000000000001,0,1815,524,0.0,0.0,37
2014-09-09,80.0,64.5,72.5,60.5,65.0,0.0,7.5,8.05,5,1814,525,0.01,0.01,37
2014-09-10,81.0,57.0,69.0,62.5,65.5,0.0,4.0,15.95,2,1812,526,1.31,1.61,37
2014-09-11,57.0,51.0,54.0,43.5,48.5,11.0,0.0,10.45,-12,1810,527,0.0,0.0,37
2014-09-12,56.0,45.0,51.0,45.5,48.0,14.0,0.0,12.15,-15,1809,528,0.13,0.1,37
2014-09-13,59.5,41.5,50.5,41.0,45.5,14.5,0.0,7.300000000000001,-15,1807,529,0.0,0.01,37
2014-09-14,66.0,44.0,55.5,43.5,50.0,9.5,0.0,4.75,-10,1805,530,0.0,0.0,37
2014-09-15,62.0,52.5,57.5,49.0,53.0,7.5,0.0,5.65,-7,1803,531,0.0001,0.0001,38
2014-09-16,68.5,45.5,57.0,44.5,51.0,8.0,0.0,4.550000000000001,-8,1760,532,0.0,0.0,38
2014-09-17,71.0,48.5,60.0,46.5,53.0,5.0,0.0,3.4,-5,1758,533,0.0,0.0,38
2014-09-18,71.0,53.0,62.5,53.0,56.5,2.5,0.0,6.1,-2,1756,535,0.0,0.0,38
2014-09-19,77.0,55.0,66.5,48.5,56.5,0.0,1.5,11.0,3,1755,536,0.0,0.0,38
2014-09-20,78.5,63.0,71.0,61.5,64.5,0.0,6.0,11.1,8,1753,537,0.12,0.12,38
2014-09-21,69.5,51.5,60.5,50.5,55.5,4.5,0.0,12.8,-2,1751,538,0.0001,0.0001,38
2014-09-22,68.0,47.0,58.0,44.0,50.5,7.0,0.0,5.85,-5,1749,539,0.0,0.0,39
2014-09-23,75.0,50.5,63.0,47.0,54.0,2.0,0.0,5.25,2,1748,540,0.0,0.0,39
2014-09-24,77.0,54.0,66.0,49.5,56.5,0.0,1.0,5.5,5,1746,541,0.0,0.0,39
2014-09-25,76.0,57.0,66.5,53.0,58.5,0.0,1.5,2.8,4,1744,542,0.0,0.0,39
2014-09-26,80.0,55.0,67.5,54.0,59.5,0.0,2.5,4.85,5,1742,543,0.0,0.0,39
2014-09-27,79.0,57.5,68.5,55.5,60.5,0.0,3.5,4.25,7,1741,544,0.0,0.0,39
2014-09-28,78.5,55.5,67.5,56.0,60.5,0.0,2.5,3.25,7,1739,545,0.0,0.0,39
2014-09-29,83.5,55.0,69.5,55.5,59.5,0.0,4.5,9.0,9,1737,546,0.01,0.0001,40
2014-09-30,59.5,49.0,54.5,48.0,51.0,10.5,0.0,10.2,-6,1735,547,0.0001,0.0001,40
2014-10-01,71.5,50.5,61.5,50.5,56.0,3.5,0.0,9.5,2,1734,548,0.0,0.0001,40
2014-10-02,73.5,64.5,69.5,62.0,64.0,0.0,4.5,7.9,10,1732,549,0.32,0.72,40
2014-10-03,66.5,44.5,55.5,46.0,50.5,9.5,0.0,16.0,-3,1730,550,0.68,1.05,40
2014-10-04,48.0,36.0,42.0,34.5,40.0,23.0,0.0,13.65,-16,1729,552,0.06,0.05,40
2014-10-05,55.5,39.5,47.5,35.5,43.0,17.5,0.0,9.85,-11,1727,553,0.01,0.0001,40
2014-10-06,62.0,45.0,54.0,39.0,46.0,11.0,0.0,9.65,-4,1725,554,0.01,0.01,41
2014-10-07,67.5,48.5,58.0,44.0,50.5,7.0,0.0,11.6,1,1724,555,0.0001,0.0,41
2014-10-08,66.0,46.0,56.5,35.5,47.0,8.5,0.0,11.25,-1,1722,556,0.0,0.0,41
2014-10-09,63.0,46.5,55.0,35.0,45.0,10.0,0.0,6.05,-2,1720,557,0.0,0.0,41
2014-10-10,58.5,41.5,50.5,39.5,45.0,14.5,0.0,6.699999999999999,-6,1719,558,0.0,0.0,41
2014-10-11,59.5,38.0,49.0,35.0,43.0,16.0,0.0,4.6,-6,1717,559,0.0,0.0,41
2014-10-12,63.5,41.5,53.0,43.0,48.5,12.0,0.0,9.5,-3,1715,600,0.01,0.01,41
2014-10-13,69.0,57.5,63.5,59.5,61.0,1.5,0.0,9.0,9,1714,602,0.64,0.44,42
2014-10-14,66.0,53.0,60.0,58.0,59.0,5.0,0.0,9.4,6,1712,603,0.65,1.18,42
2014-10-15,56.5,51.5,54.5,52.0,52.5,10.5,0.0,9.8,0,1711,604,0.05,0.07,42
2014-10-16,57.0,51.5,54.5,50.5,52.0,10.5,0.0,7.9,1,1709,605,0.0001,0.0001,42
2014-10-17,62.5,48.5,55.5,47.0,51.0,9.5,0.0,12.95,3,1707,606,0.0001,0.01,42
2014-10-18,51.0,37.5,44.5,39.0,43.0,20.5,0.0,8.95,-8,1706,607,0.01,0.02,42
2014-10-19,55.5,34.5,45.5,39.0,43.5,19.5,0.0,8.6,-7,1704,608,0.0,0.0,42
2014-10-20,65.5,48.0,57.0,45.0,50.0,8.0,0.0,9.2,6,1703,610,0.01,0.0,43
2014-10-21,53.5,47.0,50.5,40.0,45.0,14.5,0.0,11.5,-1,1701,611,0.0,0.0,43
